product_id,category,total_revenue,total_units,avg_price,num_orders,cum_pct,abc_class,annual_demand,holding_cost,EOQ,reorder_frequency,weekly_demand,safety_stock
19936fa4f614ee0590d3b77ac83fd648,fixed_telephony,10633.119999999999,6,1743.3333333333333,2,13.436016645263079,A,3.0,348.6666666666667,1,3.0,0.057692307692307696,0
5411e9269501a870cabf632f05655131,stationery,10604.78,76,118.73684210526316,74,13.505715964554893,A,38.0,23.747368421052634,13,2.9,0.7307692307692307,1
e44f675b60b3a3a2453ec36421e06f0f,sports_leisure,10263.75,84,106.53690476190476,77,13.573173883378415,A,42.0,21.307380952380953,14,3.0,0.8076923076923077,1
b114bf337c0626166abe574eee9e3f32,office_furniture,10262.53,54,154.59259259259258,30,13.640623783820649,A,27.0,30.918518518518518,9,3.0,0.5192307692307693,1
db5efde3ad0cc579b130d71c4b2db522,audio,10231.39,48,196.37041666666667,48,13.707869018366678,A,24.0,39.27408333333334,8,3.0,0.46153846153846156,1
aed75ad669fbebd5a385ac7cc2ae7573,health_beauty,10214.16,15,550.0,15,13.775001009708095,A,7.5,110.0,3,2.5,0.14423076923076922,0
8a12c0e223d9dbd49ccfcd2ad25d1b30,construction_tools_construction,10142.49,5,1998.0,5,13.841661954010947,A,2.5,399.6,1,2.5,0.04807692307692308,0
657247f6f60543b93e3cc708a8e6329c,luggage_accessories,10128.17,32,257.4275,32,13.908228780920298,A,16.0,51.4855,6,2.7,0.3076923076923077,0
e59dd207c69d86e890febadc796d1078,cool_stuff,10025.5,62,145.86080645161292,61,13.974120815036994,A,31.0,29.172161290322585,10,3.1,0.5961538461538461,1
933f4f76eae38d2a97ecfb7c6355f0bc,health_beauty,9988.69,7,1381.2928571428572,7,14.039770917501817,A,3.5,276.25857142857143,1,3.5,0.0673076923076923,0
b0961721fd839e9982420e807758a2a6,garden_tools,9935.63,124,57.693548387096776,94,14.105072286104964,A,62.0,11.538709677419355,23,2.7,1.1923076923076923,2
154e7e31ebfa092203795c972e5804a6,health_beauty,9824.2,274,22.530145985401457,262,14.16964128730882,A,137.0,4.5060291970802915,55,2.5,2.6346153846153846,4
34f99d82cfc355d08d8db780d14aa002,computers,9779.46,3,3133.3233333333333,3,14.233916237382418,A,1.5,626.6646666666667,0,1500000.0,0.028846153846153848,0
9bfc55df037ce3ac01bfd84781adf7e5,audio,9776.03,16,590.12125,16,14.29816864397419,A,8.0,118.02425000000001,3,2.7,0.15384615384615385,0
8aa6223e400af9c97b07c75993142721,baby,9710.56,47,175.86510638297872,46,14.361990752678219,A,23.5,35.17302127659575,8,2.9,0.4519230769230769,1
11250b0d4b709fee92441c5f34122aed,agro_industry_and_commerce,9710.48,22,414.1363636363636,21,14.425812335586752,A,11.0,82.82727272727273,4,2.7,0.21153846153846154,0
fe59a1e006df3ac42bf0ceb876d70969,computers_accessories,9701.67,12,762.0083333333333,11,14.489576015266458,A,6.0,152.40166666666667,2,3.0,0.11538461538461539,0
4df83a41105e00e0845b9d12b5fe601c,watches_gifts,9681.369999999999,11,860.2818181818183,11,14.553206274339459,A,5.5,172.05636363636367,2,2.7,0.10576923076923077,0
cce3ce6484896041ae3dafdd4308a39c,consoles_games,9636.42,9,1039.4344444444444,9,14.616541102069029,A,4.5,207.88688888888888,1,4.5,0.08653846153846154,0
2948658cb6abc82847412be7201bfc4c,health_beauty,9609.22,68,114.11764705882354,63,14.679697159330496,A,34.0,22.82352941176471,12,2.8,0.6538461538461539,1
f7740e5b4337a3cc4a8a204553101a85,health_beauty,9599.14,17,534.9882352941177,17,14.742786966359667,A,8.5,106.99764705882353,3,2.8,0.16346153846153846,0
0bbdc963004d9b2fd3427ee3c5ae3608,sports_leisure,9595.77,30,302.3333333333333,26,14.805854624253634,A,15.0,60.46666666666667,5,3.0,0.28846153846153844,0
c6ea63369936552872ae890c82175b4b,bed_bath_table,9522.37,43,199.92441860465115,42,14.868439864781468,A,21.5,39.984883720930235,7,3.1,0.41346153846153844,1
629e019a6f298a83aeecc7877964f935,auto,9498.06,72,111.71944444444445,72,14.930865329203435,A,36.0,22.34388888888889,13,2.8,0.6923076923076923,1
fc1d8637c0268af3db482c14b7ef8e75,bed_bath_table,9455.890000000001,57,149.1982456140351,54,14.993013633675403,A,28.5,29.83964912280702,10,2.8,0.5480769230769231,1
437c05a395e9e47f9762e677a7068ce7,health_beauty,9335.88,151,50.01370860927152,137,15.0543731791813,A,75.5,10.002741721854305,27,2.8,1.4519230769230769,2
fe9dfbe7f974621789683b7b78be2a16,health_beauty,9286.830000000002,26,325.89576923076925,26,15.115410346324682,A,13.0,65.17915384615385,4,3.2,0.25,0
b5e13c9a353102f79c6206ff5cb61a50,toys,9266.41,90,85.7888888888889,82,15.17631330416811,A,45.0,17.15777777777778,16,2.8,0.8653846153846154,1
617186c3d97ea56c9c683a8a3974e8c1,perfumery,9192.22,93,83.37709677419355,92,15.2367286524149,A,46.5,16.67541935483871,17,2.7,0.8942307692307693,1
8317b177579dd27ff068b83205e2169b,cool_stuff,9127.34,46,180.74260869565217,45,15.29671758051571,A,23.0,36.14852173913044,8,2.9,0.4423076923076923,1
2028bf1b01cafb2d2b1901fca4083222,perfumery,9116.53,132,55.664242424242424,128,15.356635460500334,A,66.0,11.132848484848486,24,2.7,1.2692307692307692,2
928e52a9ad53a294fdcc91bcf59d1751,housewares,9087.23,59,135.08474576271186,31,15.416360767885129,A,29.5,27.016949152542374,10,2.9,0.5673076923076923,1
f71973c922ccaab05514a36a8bc741b8,luggage_accessories,9016.03,64,103.08890625000001,60,15.475618117279884,A,32.0,20.617781250000004,12,2.7,0.6153846153846154,1
4413a608a42bd21bbf9d5abbd58c249a,cool_stuff,9014.12,50,158.45,49,15.534862913307215,A,25.0,31.689999999999998,9,2.8,0.4807692307692308,1
9453bde60c4ee52155c963641736cfc5,health_beauty,9009.85,18,482.8572222222222,18,15.594079645000031,A,9.0,96.57144444444445,3,3.0,0.17307692307692307,0
7fb04722aba7a2b632bac8f9819796f3,health_beauty,8963.460000000001,87,82.58735632183908,82,15.652991481030515,A,43.5,16.517471264367817,16,2.7,0.8365384615384616,1
a9516a079e37a9c9c36b9b78b10169e8,office_furniture,8903.46,59,119.3628813559322,40,15.711508970440184,A,29.5,23.872576271186443,11,2.7,0.5673076923076923,1
3f14d740544f37ece8a9e7bc8349797e,computers_accessories,8879.11,87,84.94666666666667,78,15.769866420846238,A,43.5,16.989333333333335,16,2.7,0.8365384615384616,1
69d3ff4f45d52d69e4b06760e0e154e2,musical_instruments,8842.06,8,1082.465,8,15.827980362213937,A,4.0,216.493,1,4.0,0.07692307692307693,0
952670bc019a73f0933157ec82ff6e4f,bed_bath_table,8755.29,39,202.12384615384616,39,15.885524012643499,A,19.5,40.424769230769236,7,2.8,0.375,1
27535386be7362e36d9e78c2afb8c0e5,health_beauty,8626.26,7,1199.9,6,15.942219620664991,A,3.5,239.98000000000002,1,3.5,0.0673076923076923,0
423a6644f0aa529e8828ff1f91003690,agro_industry_and_commerce,8609.73,18,446.8333333333333,18,15.99880658619245,A,9.0,89.36666666666667,3,3.0,0.17307692307692307,0
d017a2151d543a9885604dc62a3d9dcc,fashion_bags_accessories,8554.37,139,49.0,137,16.055029701237768,A,69.5,9.8,27,2.6,1.3365384615384615,2
b532349fe46b38fbc7bb3914c1bdae07,furniture_decor,8543.77,166,36.50072289156626,74,16.111183148380075,A,83.0,7.300144578313253,34,2.4,1.5961538461538463,2
78819ab10b4a44927c832a21c06849e0,computers_accessories,8512.39,14,580.27,14,16.167130352239695,A,7.0,116.054,2,3.5,0.1346153846153846,0
1f411e9a31196b71ed8438c8254b858e,computers,8385.14,12,656.66,4,16.222241212641002,A,6.0,131.332,2,3.0,0.11538461538461539,0
fb55982be901439613a95940feefd9ee,stationery,8384.55,84,80.78571428571429,82,16.27734819530053,A,42.0,16.15714285714286,16,2.6,0.8076923076923077,1
b4436da747c3a53ab07ac0e71de17dcd,sports_leisure,8369.54,5,1599.0,5,16.332356525580423,A,2.5,319.8,1,2.5,0.04807692307692308,0
df0c26d7ddb998e2517658a55e46e48a,home_appliances_2,8363.02,5,1588.6,5,16.387322003527515,A,2.5,317.72,1,2.5,0.04807692307692308,0
f39a8b27ce90ac582103bf36f09690dd,consoles_games,8322.03,24,332.75,24,16.442018077008154,A,12.0,66.55,4,3.0,0.23076923076923078,0
0bcc3eeca39e1064258aa1e932269894,garden_tools,8303.98,115,54.09478260869565,100,16.49659551788037,A,57.5,10.818956521739132,23,2.5,1.1057692307692308,2
93c902b021a9e594f658ab1b0351602a,electronics,8249.81,71,100.18169014084508,66,16.55081692947842,A,35.5,20.036338028169016,13,2.7,0.6826923076923077,1
38c56c5c5b16958d95bf8254498ad555,watches_gifts,8246.92,10,804.0,10,16.605019346714233,A,5.0,160.8,2,2.5,0.09615384615384616,0
64fb265487de2238627ce43fe8a67efc,bed_bath_table,8228.4,73,91.41493150684931,71,16.659100042293087,A,36.5,18.282986301369863,14,2.6,0.7019230769230769,1
5183344b5357029cfd88c7f511ed876d,musical_instruments,8184.82,4,1999.0,4,16.712894310776356,A,2.0,399.8,1,2.0,0.038461538461538464,0
09481a6dfe9eb590dc8b265b54dc4c97,computers_accessories,8178.17,8,962.175,8,16.76664487250915,A,4.0,192.435,1,4.0,0.07692307692307693,0
fe01b643060a6446e59f58e3021e66b3,perfumery,8164.150000000001,46,140.40434782608696,45,16.82030328858155,A,23.0,28.080869565217395,9,2.6,0.4423076923076923,1
363218ba55c610b750224f90bdd34be1,bed_bath_table,8143.32,86,80.50383720930232,74,16.87382480065208,A,43.0,16.100767441860466,16,2.7,0.8269230769230769,1
f8b624d4e475bb8d1bddf1b65c6a64f6,housewares,8070.77,40,179.0,40,16.926869481933615,A,20.0,35.800000000000004,7,2.9,0.38461538461538464,1
aba86c093ccdbac75b09111d57e50004,office_furniture,8056.65,57,119.63508771929824,46,16.979821360310382,A,28.5,23.927017543859648,11,2.6,0.5480769230769231,1
7614c62b86a81021243e438cfde78ccc,health_beauty,8035.2699999999995,15,502.63399999999996,15,17.032632719841263,A,7.5,100.5268,3,2.5,0.14423076923076922,0
5328338cfaa16ba10561cd970c73ca11,cool_stuff,8011.389999999999,35,200.11428571428573,35,17.08528712941706,A,17.5,40.02285714285715,7,2.5,0.33653846153846156,1
dbb67791e405873b259e4656bf971246,computers_accessories,7991.46,86,79.44162790697673,63,17.13781055019031,A,43.0,15.888325581395348,16,2.7,0.8269230769230769,1
dd113cb02b2af9c8e5787e8f1f0722f6,sports_leisure,7990.31,2,3874.5,2,17.190326412653327,A,1.0,774.9000000000001,0,1000000.0,0.019230769230769232,0
3ecf69ee1fe21cfd40b30cbea549e563,small_appliances,7961.41,3,2622.6666666666665,3,17.242652331493986,A,1.5,524.5333333333333,1,1.5,0.028846153846153848,0
777d2e438a1b645f3aec9bd57e92672c,bed_bath_table,7940.96,92,69.86956521739131,89,17.29484384386138,A,46.0,13.973913043478262,18,2.6,0.8846153846153846,1
a3cd9517ebf5a50dca25acce54f3b171,housewares,7939.25,3,2338.08,3,17.34702411735008,A,1.5,467.616,1,1.5,0.028846153846153848,0
